"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","cell_type"
"GO:0045333","cellular respiration","14/70","324/17012",0.0432098765432099,10.5012345679012,11.0989527696248,4.61906075956915e-11,9.38246716787483e-09,8.08943404077176e-09,"MT-ATP6/MT-ND4/MT-ND1/SOD2/MT-ND5/MT-CO1/MT-ATP8/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/SLC4A4/MT-CO3",14,"Ciliated/secretory epithelial"
"GO:0009060","aerobic respiration","13/70","287/17012",0.0452961672473868,11.0082628173221,10.991277940317,1.37466313246096e-10,2.48203065583229e-08,2.13997266585443e-08,"MT-ATP6/MT-ND4/MT-ND1/MT-ND5/MT-CO1/MT-ATP8/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/SLC4A4/MT-CO3",13,"Ciliated/secretory epithelial"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","8/70","67/17012",0.119402985074627,29.0183368869936,14.7703426770681,2.92667917630099e-10,4.75585366148912e-08,4.10043156174381e-08,"MT-ATP6/MT-ND4/MT-ND1/MT-ND5/MT-ATP8/MT-ND4L/MT-ND6/MT-ND3",8,"Ciliated/secretory epithelial"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","8/96","29/17012",0.275862068965517,48.8850574712644,19.4421150027025,2.97415897153774e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0048002","antigen processing and presentation of peptide antigen","10/96","67/17012",0.149253731343284,26.4490049751244,15.7231342265171,3.85447084938037e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1/AZGP1/CALR",10,"Cycling/proliferating epithelial"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","8/96","31/17012",0.258064516129032,45.7311827956989,18.7785172992937,5.416168342819e-12,4.47014427227328e-09,3.51575839797023e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","8/96","33/17012",0.242424242424242,42.959595959596,18.1753973407342,9.44496635798946e-12,5.84643417559548e-09,4.59820730586329e-09,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","8/96","39/17012",0.205128205128205,36.3504273504273,16.649429883635,4.07109086079723e-11,2.01600419426679e-08,1.5855827563105e-08,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0019884","antigen processing and presentation of exogenous antigen","8/96","48/17012",0.166666666666667,29.5347222222222,14.9135775383737,2.39548091599721e-10,9.88535124668184e-08,7.77480648174535e-08,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1",8,"Cycling/proliferating epithelial"
"GO:0019882","antigen processing and presentation","10/96","114/17012",0.087719298245614,15.5445906432749,11.7378343409436,8.51571122827389e-10,3.01212871445802e-07,2.36903244696341e-07,"CD74/HLA-DRB1/IFI30/FCER1G/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1/AZGP1/CALR",10,"Cycling/proliferating epithelial"
"GO:0002396","MHC protein complex assembly","6/96","22/17012",0.272727272727273,48.3295454545454,16.7339584049841,1.91213250150257e-09,5.2604889708004e-07,4.13736272254942e-07,"HLA-DRB1/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1/CALR",6,"Cycling/proliferating epithelial"
"GO:0002501","peptide antigen assembly with MHC protein complex","6/96","22/17012",0.272727272727273,48.3295454545454,16.7339584049841,1.91213250150257e-09,5.2604889708004e-07,4.13736272254942e-07,"HLA-DRB1/HLA-DQA1/HLA-DRA/HLA-DPA1/HLA-DPB1/CALR",6,"Cycling/proliferating epithelial"
"GO:0042773","ATP synthesis coupled electron transport","9/96","94/17012",0.0957446808510638,16.9667553191489,11.6938572261704,2.83825772565903e-09,6.38866011702886e-07,5.02466678705187e-07,"MT-ND5/MT-CO1/MT-ND4L/MT-ND6/MT-ND3/MT-CYB/MT-CO2/MT-CO3/CDK1",9,"Cycling/proliferating epithelial"
"GO:0043542","endothelial cell migration","94/2021","231/17012",0.406926406926407,3.42534984395449,13.6271250218324,3.71899728760137e-29,2.18267950809324e-25,1.7052581247149e-25,"TEK/RHOJ/ADAMTS9/PECAM1/ROBO4/MMRN2/CDH5/MET/NOS3/TGFBR3/CLEC14A/SOX18/FLT4/ACVRL1/EPHB4/PTPRM/LOXL2/HSPA12B/PRCP/CARD10/SASH1/VEGFC/JCAD/PLXND1/FAP/NRP2/ROBO1/GAB1/KDR/PIK3C2A/NRP1/PLPP3/ID1/EHD4/CDH13/HDAC7/BCAR1/DAB2IP/PXN/RIN2/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/EDN1/AKT3/PTK2/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/PLCG1/RAB13/NF1/ADGRA2/MYH9/HDAC5/ABL1/BCAS3/SCARB1/SYNJ2BP/RAC1/ITGB1/RGCC/ETS1/TMSB4X/SPARC/FN1/THBS1/JUP/EFNA1/PTP4A3/GRN/STC1/ANGPT2/FGF2/PDGFB/ATOH8/PPARG/CCN3/PIK3CA/FSTL1/RRAS/PRKD1",94,"Endothelial"
"GO:0031589","cell-substrate adhesion","117/2021","360/17012",0.325,2.73572488866898,12.2217027585384,1.25354147637096e-25,3.67851746241059e-22,2.87390877424838e-22,"VWF/TEK/ADAMTS9/ITGB4/PECAM1/LIMS2/FAM107A/ITGA9/CD34/ACVRL1/TNXB/LAMB1/HOXD3/ITGA6/ADAM15/BCR/FZD4/KDR/ITGA8/PPM1F/SERPINE1/TAOK2/NRP1/PLPP3/ITGA5/SNED1/ITGA2/SRGAP2/DLC1/DISC1/CDH13/LAMA5/PARVB/FERMT2/DAB2/PXN/RIN2/GAS6/NOTCH1/TRIOBP/LEF1/PEAK1/DOCK1/TBCD/PTK2/WDPCP/ATXN3/JAM3/ROCK2/MACF1/JAK2/PRKCE/NID1/EMP2/LAMC1/ARL2/CORO1C/PHLDB2/CRK/CTTN/FER/RREB1/SPRY4/LIMS1/DUSP22/CX3CL1/BCAM/MAP4K4/HSD17B12/LIMCH1/RASA1/CTNNB1/GSK3B/SLK/NF1/MINK1/CCN2/PTPRK/VAMP3/CLASP1/PARVA/UTRN/NEDD9/ABL1/DAPK3/NTN4/RSU1/RAC1/ITGB1/PREX1/FN1/THBS1/JUP/EFEMP2/EFNA1/ITGB5/ACTN4/ANGPT2/SMAD6/PDGFB/ITGA1/EDIL3/MERTK/MMP14/JAG1/PKD1/GCNT2/CLASP2/THY1/ARHGEF7/RRAS/RCC2/DAG1/PTPRA/SORBS3/PPFIA1/WASHC2C",117,"Endothelial"
"GO:0043534","blood vessel endothelial cell migration","59/2021","121/17012",0.487603305785124,4.10445692133425,12.5829774685786,1.25732340176923e-23,2.45974368166121e-20,1.92171955723045e-20,"RHOJ/ROBO4/MMRN2/CDH5/NOS3/TGFBR3/CLEC14A/SOX18/ACVRL1/EPHB4/PRCP/CARD10/VEGFC/JCAD/ROBO1/GAB1/KDR/PIK3C2A/NRP1/ID1/EHD4/HDAC7/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/AKT3/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/PLCG1/NF1/MYH9/HDAC5/ABL1/SCARB1/ITGB1/RGCC/ETS1/TMSB4X/THBS1/JUP/EFNA1/ANGPT2/FGF2/PDGFB/PPARG/PRKD1",59,"Endothelial"
"GO:0045446","endothelial cell differentiation","56/2021","113/17012",0.495575221238938,4.1715614367723,12.4198006294632,6.16810812389043e-23,8.85143072920963e-20,6.91534149212852e-20,"PDE2A/TIE1/RAPGEF3/PECAM1/ROBO4/CDH5/MET/HEG1/BMPR2/SOX18/SOX17/ACVRL1/DLL1/ICAM1/FZD4/KDR/PLCB1/NRP1/MAGI1/ID1/CLDN5/RDX/ZEB1/NOTCH4/NOTCH1/TJP1/TNFRSF1A/S1PR1/IKBKB/TJP2/APOLD1/ROCK2/CLIC4/PLOD3/MSN/AMOTL2/CTNNB1/ZDHHC21/AFDN/RAPGEF2/COL18A1/PDE4D/ADD1/RAPGEF1/LIPA/PPP1R16B/RAP1A/F11R/STC1/EDNRB/HEY1/BMP6/ATOH8/HEY2/JAG1/FSTL1",56,"Endothelial"
