"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","cell_type"
"GO:0043542","endothelial cell migration","83/1899","231/17012",0.359307359307359,3.2188187448851,12.035689105592,1.94258516740428e-23,1.13369270369714e-19,9.066760665548e-20,"MMRN1/TEK/RHOJ/ADAMTS9/PECAM1/ROBO4/MMRN2/HDAC9/CDH5/MET/NOS3/TGFBR3/CLEC14A/SOX18/FLT4/ACVRL1/EPHB4/PTPRM/LOXL2/HSPA12B/PRCP/CARD10/SASH1/VEGFC/JCAD/PLXND1/FAP/NRP2/ROBO1/GAB1/KDR/PIK3C2A/NRP1/PLPP3/ID1/EHD4/CDH13/HDAC7/BCAR1/DAB2IP/PXN/RIN2/CYP1B1/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/NR2F2/EDN1/AKT3/PTK2/KLF4/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/SP100/VASH1/FOXP1/PLK2/MAP2K5/ADAM17/ATP2B4/PTK2B/HIF1A/PLCG1/RAB13/NF1/ADGRA2/MYH9/STAT5A/HDAC5/ABL1/BCAS3/SCARB1/SYNJ2BP/RAC1/ITGB1",83,"ACKR1+ endothelial"
"GO:0031589","cell-substrate adhesion","108/1899","360/17012",0.3,2.68751974723539,11.4714674293253,8.20351968918849e-23,2.3937870453052e-19,1.91444243694009e-19,"VWF/TEK/ADAMTS9/VCAM1/POSTN/ITGB4/ITGA10/THSD1/PECAM1/LIMS2/FAM107A/ITGA9/CD34/ACVRL1/TNXB/LAMB1/HOXD3/ITGA6/ADAM15/BCR/FZD4/KDR/ACTN1/ITGA8/PPM1F/SERPINE1/TAOK2/NRP1/PLPP3/ITGA5/SNED1/ITGA2/SRGAP2/DLC1/DISC1/CDH13/LAMA5/PARVB/FERMT2/DAB2/PXN/RIN2/GAS6/NOTCH1/TRIOBP/LEF1/PEAK1/DOCK1/TBCD/CARMIL1/TIAM1/GBP1/PTK2/WDPCP/ATXN3/JAM3/ROCK2/MACF1/JAK2/PRKCE/NID1/EMP2/LAMC1/ARL2/CORO1C/PHLDB2/CRK/CTTN/FER/RREB1/SPRY4/LIMS1/ANXA2/DUSP22/CX3CL1/BCAM/MAP4K4/HSD17B12/LIMCH1/PTK2B/RASA1/CTNNB1/GSK3B/SLK/ANKRD28/NF1/MKLN1/MINK1/PPARD/CCN2/PTPRK/VAMP3/CLASP1/PARVA/UTRN/NEDD9/ABL1/TRPM7/ITGAV/SORBS1/S100A10/DAPK3/NTN4/RSU1/SMAD3/RAC1/CSF1/ITGB1",108,"ACKR1+ endothelial"
"GO:0043534","blood vessel endothelial cell migration","54/1899","121/17012",0.446280991735537,3.99796326035016,11.7312252578455,9.54872771959093e-21,1.85754583238442e-17,1.48558100732162e-17,"MMRN1/RHOJ/ROBO4/MMRN2/HDAC9/CDH5/NOS3/TGFBR3/CLEC14A/SOX18/ACVRL1/EPHB4/PRCP/CARD10/VEGFC/JCAD/ROBO1/GAB1/KDR/PIK3C2A/NRP1/ID1/EHD4/HDAC7/CYP1B1/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/AKT3/KLF4/PIK3R3/EMP2/SP1/PRKD2/EFNB2/CTNND1/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/HIF1A/PLCG1/NF1/MYH9/STAT5A/HDAC5/ABL1/SCARB1/ITGB1",54,"ACKR1+ endothelial"
"GO:0002040","sprouting angiogenesis","58/1899","138/17012",0.420289855072464,3.76512428356648,11.5610489639593,1.31760534719881e-20,1.92238620156306e-17,1.53743739723145e-17,"MMRN1/APLNR/TEK/RHOJ/ADAMTS9/SEMA6A/MMRN2/HDAC9/TSPAN18/CDH5/RAMP2/TGFBR3/SMAD1/CLEC14A/FLT4/ACVRL1/ADGRG6/DLL1/EPHB4/LOXL2/CARD10/FLT1/VEGFC/JCAD/ROBO1/KDR/PIK3C2A/NRP1/ITGA5/EHD4/CDH13/HDAC7/TGM2/STARD13/NOTCH1/SPRED1/LEF1/TJP1/DLL4/AKT3/KLF4/PIK3R3/EFNB2/CTNND1/PLK2/MAP2K5/PTK2B/ADGRA2/KLF2/PARVA/HDAC5/ABL1/CEMIP2/EPN2/RNF213/SYNJ2BP/JAK1/ITGB1",58,"ACKR1+ endothelial"
"GO:0010594","regulation of endothelial cell migration","62/1899","170/17012",0.364705882352941,3.26718086918812,10.530909024112,3.28573512087947e-18,3.83511003309051e-15,3.06714726862727e-15,"MMRN1/TEK/RHOJ/ADAMTS9/ROBO4/MMRN2/HDAC9/MET/NOS3/TGFBR3/FLT4/ACVRL1/PTPRM/PRCP/CARD10/SASH1/VEGFC/JCAD/NRP2/GAB1/KDR/PIK3C2A/NRP1/PLPP3/HDAC7/BCAR1/DAB2IP/RIN2/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/NR2F2/EDN1/AKT3/PTK2/KLF4/EMP2/SP1/PRKD2/SP100/VASH1/FOXP1/PLK2/MAP2K5/ADAM17/ATP2B4/PTK2B/HIF1A/PLCG1/NF1/ADGRA2/STAT5A/HDAC5/ABL1/BCAS3/SCARB1/SYNJ2BP/RAC1",62,"ACKR1+ endothelial"
"GO:0007160","cell-matrix adhesion","76/1899","240/17012",0.316666666666667,2.83682639985958,10.1585885396541,6.86065274626829e-18,6.67312823787029e-15,5.33686566262344e-15,"TEK/ADAMTS9/VCAM1/POSTN/ITGB4/ITGA10/THSD1/PECAM1/FAM107A/ITGA9/CD34/ACVRL1/TNXB/HOXD3/ITGA6/ADAM15/BCR/KDR/ACTN1/ITGA8/PPM1F/SERPINE1/TAOK2/NRP1/PLPP3/ITGA5/SNED1/ITGA2/DLC1/DISC1/CDH13/FERMT2/RIN2/LEF1/PEAK1/TIAM1/PTK2/WDPCP/JAM3/ROCK2/MACF1/NID1/EMP2/CORO1C/PHLDB2/CTTN/LIMS1/ANXA2/DUSP22/CX3CL1/BCAM/MAP4K4/LIMCH1/PTK2B/RASA1/CTNNB1/GSK3B/SLK/ANKRD28/NF1/MKLN1/MINK1/CCN2/PTPRK/CLASP1/UTRN/ABL1/TRPM7/ITGAV/SORBS1/S100A10/DAPK3/SMAD3/RAC1/CSF1/ITGB1",76,"ACKR1+ endothelial"
"GO:0051056","regulation of small GTPase mediated signal transduction","89/1899","309/17012",0.288025889967638,2.58025089001024,9.93711020401957,9.52996825194813e-18,7.94527067405275e-15,6.35426755325383e-15,"TEK/ARHGEF15/FGD5/RASIP1/ARHGAP23/PKP4/PREX2/MET/HEG1/PLEKHG1/RASA4/ARHGAP31/STARD8/ARHGEF28/BCR/KALRN/ROBO1/ABL2/RASGRF2/DOCK6/DOCK9/RALGAPA2/NRP1/MCF2L/SRGAP2/SWAP70/DLC1/TNFAIP1/SPRY1/FERMT2/ARHGEF3/RDX/DAB2IP/TGM2/STARD13/NOTCH1/RIPOR1/TRIO/ARHGEF10/ARRB1/TIAM1/VAV2/ARHGAP29/PICALM/CHN1/ARHGAP26/GIT1/DNMBP/ADGRG1/ABR/DENND1A/FLOT1/MYO9A/ARHGEF2/CRK/CYTH1/ITSN1/RGL2/SPRY4/SOS1/MAP4K4/ARHGAP17/CBL/NF1/BNIP2/TSC2/ARFGEF2/ARHGAP21/ARHGEF12/FGD4/DENND4A/RHOU/F2R/IQSEC1/DENND4C/ABL1/ITGAV/RALGAPB/PPP2CB/CYTH2/CUL3/RAC1/CSF1/MAPKAP1/SHOC2/WNK1/FAM13A/RABGEF1/ITGB1",89,"ACKR1+ endothelial"
"GO:0003158","endothelium development","53/1899","136/17012",0.389705882352941,3.4911408481244,10.3391549109418,3.24049934843224e-17,2.36394427468132e-14,1.89057554091428e-14,"PDE2A/TIE1/RAPGEF3/PECAM1/ROBO4/CDH5/MET/HEG1/BMPR2/SOX18/CD34/SOX17/ACVRL1/DLL1/ICAM1/FZD4/KDR/PLCB1/NRP1/MAGI1/ID1/CLDN5/RDX/ZEB1/NOTCH4/STARD13/NOTCH1/TJP1/DLL4/TNFRSF1A/NR2F2/EDN1/S1PR1/IKBKB/TJP2/APOLD1/ROCK2/CLIC4/PRKD2/PLOD3/MSN/AMOTL2/FOXP1/CTNNB1/ZDHHC21/AFDN/RAPGEF2/COL18A1/PDE4D/ADD1/RAPGEF1/LIPA/RAP1B",53,"ACKR1+ endothelial"
"GO:0045446","endothelial cell differentiation","47/1899","113/17012",0.415929203539823,3.72605982655054,10.306143020155,9.62174424139509e-17,6.23916659919797e-14,4.98980280308138e-14,"PDE2A/TIE1/RAPGEF3/PECAM1/ROBO4/CDH5/MET/HEG1/BMPR2/SOX18/SOX17/ACVRL1/DLL1/ICAM1/FZD4/KDR/PLCB1/NRP1/MAGI1/ID1/CLDN5/RDX/ZEB1/NOTCH4/NOTCH1/TJP1/TNFRSF1A/NR2F2/S1PR1/IKBKB/TJP2/APOLD1/ROCK2/CLIC4/PLOD3/MSN/AMOTL2/CTNNB1/ZDHHC21/AFDN/RAPGEF2/COL18A1/PDE4D/ADD1/RAPGEF1/LIPA/RAP1B",47,"ACKR1+ endothelial"
"GO:0007044","cell-substrate junction assembly","42/1899","99/17012",0.424242424242424,3.80053297588843,9.90603885575553,1.76811999857215e-15,1.03187483116671e-12,8.25246744596727e-13,"TEK/ITGB4/THSD1/FAM107A/ACVRL1/ITGA6/BCR/KDR/ACTN1/PPM1F/TAOK2/LAMA3/NRP1/ITGA5/ITGA2/DLC1/FERMT2/PEAK1/PTK2/WDPCP/ROCK2/MACF1/PLEC/LAMC1/CORO1C/PHLDB2/CTTN/LIMS1/DUSP22/MAP4K4/LIMCH1/SLK/ANKRD28/TNS1/PTPRK/CLASP1/ABL1/SORBS1/S100A10/DAPK3/SMAD3/RAC1",42,"ACKR1+ endothelial"
"GO:0150115","cell-substrate junction organization","44/1899","109/17012",0.403669724770642,3.61623452227392,9.71314984758089,3.4377413038158e-15,1.82387802264264e-12,1.45865501828893e-12,"TEK/ITGB4/THSD1/FAM107A/ACVRL1/ITGA6/BCR/KDR/ACTN1/PPM1F/TAOK2/LAMA3/NRP1/ITGA5/ITGA2/DLC1/FERMT2/PEAK1/PTK2/WDPCP/ROCK2/MACF1/PLEC/LAMC1/CORO1C/PHLDB2/CTTN/LIMS1/DUSP22/MAP4K4/LIMCH1/SLK/ANKRD28/TNS1/PTPRK/RHOU/CLASP1/IQSEC1/ABL1/SORBS1/S100A10/DAPK3/SMAD3/RAC1",44,"ACKR1+ endothelial"
"GO:0045765","regulation of angiogenesis","81/1899","294/17012",0.275510204081633,2.46813038011413,9.0011540375092,4.61965453208787e-15,2.24669198743873e-12,1.79680247326997e-12,"APLNR/TEK/RHOJ/ADAMTS9/AQP1/ECSCR/TIE1/RAPGEF3/SEMA6A/ENG/TSPAN18/CDH5/RAMP2/NOS3/HSPG2/SMAD1/STAB1/CD34/ACVRL1/ADGRG6/DLL1/PTPRM/FOXC1/HHEX/SASH1/SPHK1/FLT1/VEGFC/JCAD/PLXND1/TGFBR2/GAB1/KDR/SERPINE1/NRP1/ITGA5/ID1/COL4A2/CLDN5/SHC1/DAB2IP/CYP1B1/TGM2/STARD13/SPRED1/CD40/TJP1/PML/AKT3/KLF4/EGLN1/QKI/TSPAN12/ROCK2/EMP2/SP1/PRKD2/CTNND1/SP100/VASH1/PLK2/CX3CL1/ATP2B4/PTK2B/HIF1A/PLCG1/CTNNB1/NF1/ADGRA2/ADAMTS1/ATF2/KLF2/STAT3/ABL1/CEMIP2/EPN2/SYNJ2BP/MTDH/WNK1/JAK1/ITGB1",81,"ACKR1+ endothelial"
"GO:1901342","regulation of vasculature development","82/1899","301/17012",0.272425249169435,2.44049412262793,8.93810767789473,6.26929623442114e-15,2.8144317556986e-12,2.25085502052011e-12,"APLNR/TEK/RHOJ/ADAMTS9/AQP1/ECSCR/TIE1/RAPGEF3/SEMA6A/ENG/TSPAN18/CDH5/RAMP2/NOS3/HSPG2/SMAD1/STAB1/CD34/ACVRL1/ADGRG6/DLL1/PTPRM/FOXC1/HHEX/SASH1/SPHK1/FLT1/VEGFC/JCAD/PLXND1/TGFBR2/GAB1/KDR/SERPINE1/NRP1/ITGA5/ID1/COL4A2/CLDN5/SHC1/DAB2IP/CYP1B1/TGM2/STARD13/SPRED1/CD40/TJP1/PML/AKT3/KLF4/EGLN1/QKI/TSPAN12/ROCK2/EMP2/SP1/PRKD2/CTNND1/SP100/VASH1/PLK2/CX3CL1/ATP2B4/PTK2B/HIF1A/PLCG1/CTNNB1/NF1/ADGRA2/ADAMTS1/ATF2/KLF2/ADAM10/STAT3/ABL1/CEMIP2/EPN2/SYNJ2BP/MTDH/WNK1/JAK1/ITGB1",82,"ACKR1+ endothelial"
"GO:0007015","actin filament organization","107/1899","452/17012",0.236725663716814,2.12068298638781,8.56000253754751,1.77076262168106e-14,7.3815504715219e-12,5.90342967258182e-12,"TACR1/RHOJ/ARHGEF15/SHANK3/SHROOM4/FAM171A1/RAPGEF3/KANK3/MET/FAM107A/SSH1/RND1/PDLIM1/ESAM/SYNPO/ACTN1/FSCN1/SHROOM2/PPM1F/NRP1/DPYSL3/SVIL/SWAP70/DLC1/TNFAIP1/FCHSD2/BCAR1/SPTBN1/FERMT2/RDX/HIP1/PXN/ELMO1/PLS3/PRKN/MYO1E/GSN/TRIOBP/LUZP1/MYO5C/ARHGEF10/TJP1/PHACTR1/ARRB1/CARMIL1/PPP1R9B/MTSS1/ASAP3/ELN/S1PR1/INF2/CNN3/CCDC88A/CDC42EP4/DBN1/GAS2L1/ROCK2/NCKAP1/JAK2/PLEC/PRKCE/EMP2/TMOD3/DIAPH2/CORO1C/PHLDB2/SPTAN1/ARHGEF2/PLEKHG2/CTTN/FER/BIN3/MYO1C/MICAL3/LIMA1/CX3CL1/LIMCH1/PTK2B/ALMS1/CYFIP1/RASA1/MARCKS/GBA2/TPM3/CCN2/TMSB10/RHOU/CLASP1/RICTOR/TTC17/WASF2/SPIRE1/NEDD9/RUFY3/ABL1/ARFIP1/SSH2/SORBS1/S100A10/ARPC1B/SMAD3/CUL3/MYO1D/RAC1/WASHC4/ADD1/TAGLN2",107,"ACKR1+ endothelial"
"GO:0040013","negative regulation of locomotion","86/1899","330/17012",0.260606060606061,2.33461311376003,8.67841397480373,2.2560739001552e-14,8.77763152087051e-12,7.0199520514303e-12,"MMRN1/ADAMTS9/IL33/TIE1/MMP28/MCTP1/ROBO4/MMRN2/ENG/HYAL2/TGFBR3/CD200/ACVRL1/PTPRM/CARD10/PTPRG/ADAM15/BCR/ROBO1/NAV3/SEMA3F/BMERB1/GJA1/SERPINE1/PLCB1/NRP1/DPYSL3/EPHA4/SRGAP2/DLC1/SEMA6D/CLDN5/DAB2IP/CYP1B1/SRGAP2B/LRCH1/STARD13/NOTCH1/SPRED1/MEF2C/DLL4/CCL2/NR2F2/MAGI2/SRGAP1/KLF4/ARRDC3/ADGRG1/CLIC4/MCC/CORO1C/PHLDB2/CD74/SP100/CRK/CTNNA1/VASH1/IFITM1/STK24/LIMA1/MAP2K5/DUSP22/CX3CL1/ADARB1/LIMCH1/ATP2B4/GSK3B/ARID4B/SIN3A/SIN3B/NF1/BST2/RIN3/PPARD/PTPRK/CLASP1/STAT3/ARID2/HDAC5/AFDN/NEDD9/SERPINB1/RYK/SYNJ2BP/RAC1/RABGEF1",86,"ACKR1+ endothelial"
"GO:0030336","negative regulation of cell migration","80/1899","297/17012",0.269360269360269,2.41303681008789,8.70824367857668,2.64754546563062e-14,9.65692208588771e-12,7.72316881224092e-12,"MMRN1/ADAMTS9/IL33/TIE1/MMP28/MCTP1/ROBO4/MMRN2/ENG/HYAL2/TGFBR3/CD200/ACVRL1/PTPRM/CARD10/PTPRG/ADAM15/BCR/ROBO1/NAV3/BMERB1/GJA1/SERPINE1/PLCB1/DPYSL3/EPHA4/SRGAP2/DLC1/SEMA6D/CLDN5/DAB2IP/CYP1B1/SRGAP2B/LRCH1/STARD13/NOTCH1/SPRED1/MEF2C/DLL4/CCL2/NR2F2/MAGI2/SRGAP1/KLF4/ADGRG1/CLIC4/MCC/CORO1C/PHLDB2/CD74/SP100/VASH1/IFITM1/STK24/LIMA1/MAP2K5/DUSP22/CX3CL1/ADARB1/LIMCH1/ATP2B4/GSK3B/ARID4B/SIN3A/SIN3B/NF1/BST2/RIN3/PPARD/PTPRK/CLASP1/STAT3/ARID2/HDAC5/AFDN/NEDD9/SERPINB1/SYNJ2BP/RAC1/RABGEF1",80,"ACKR1+ endothelial"
"GO:0001885","endothelial cell development","32/1899","66/17012",0.484848484848485,4.3434662581582,9.64689107691488,4.07165046131518e-14,1.39777365248444e-11,1.11787604615923e-11,"PDE2A/RAPGEF3/PECAM1/ROBO4/CDH5/MET/HEG1/SOX18/ICAM1/PLCB1/MAGI1/ID1/CLDN5/RDX/NOTCH4/TJP1/TNFRSF1A/IKBKB/TJP2/ROCK2/CLIC4/PLOD3/MSN/AMOTL2/ZDHHC21/AFDN/RAPGEF2/COL18A1/PDE4D/ADD1/RAPGEF1/RAP1B",32,"ACKR1+ endothelial"
"GO:0002042","cell migration involved in sprouting angiogenesis","30/1899","59/17012",0.508474576271186,4.5551182156532,9.69636231190147,5.00329865766547e-14,1.62218060922976e-11,1.29734656421571e-11,"MMRN1/RHOJ/MMRN2/HDAC9/CDH5/TGFBR3/CLEC14A/EPHB4/CARD10/JCAD/ROBO1/KDR/PIK3C2A/NRP1/EHD4/HDAC7/STARD13/NOTCH1/SPRED1/DLL4/AKT3/KLF4/PIK3R3/EFNB2/CTNND1/PLK2/MAP2K5/HDAC5/ABL1/ITGB1",30,"ACKR1+ endothelial"
"GO:2000146","negative regulation of cell motility","82/1899","312/17012",0.262820512820513,2.3544510606122,8.55922499045575,5.52446283669602e-14,1.69688237447147e-11,1.35708965196178e-11,"MMRN1/ADAMTS9/IL33/TIE1/MMP28/MCTP1/ROBO4/MMRN2/ENG/HYAL2/TGFBR3/CD200/ACVRL1/PTPRM/CARD10/PTPRG/ADAM15/BCR/ROBO1/NAV3/BMERB1/GJA1/SERPINE1/PLCB1/DPYSL3/EPHA4/SRGAP2/DLC1/SEMA6D/CLDN5/DAB2IP/CYP1B1/SRGAP2B/LRCH1/STARD13/NOTCH1/SPRED1/MEF2C/DLL4/CCL2/NR2F2/MAGI2/SRGAP1/KLF4/ADGRG1/CLIC4/MCC/CORO1C/PHLDB2/CD74/SP100/CRK/CTNNA1/VASH1/IFITM1/STK24/LIMA1/MAP2K5/DUSP22/CX3CL1/ADARB1/LIMCH1/ATP2B4/GSK3B/ARID4B/SIN3A/SIN3B/NF1/BST2/RIN3/PPARD/PTPRK/CLASP1/STAT3/ARID2/HDAC5/AFDN/NEDD9/SERPINB1/SYNJ2BP/RAC1/RABGEF1",82,"ACKR1+ endothelial"
"GO:0043535","regulation of blood vessel endothelial cell migration","39/1899","95/17012",0.410526315789474,3.67765860148,9.27699656116498,6.5757111873571e-14,1.9187925244708e-11,1.53456333709165e-11,"MMRN1/RHOJ/ROBO4/MMRN2/HDAC9/NOS3/TGFBR3/ACVRL1/PRCP/CARD10/VEGFC/JCAD/GAB1/KDR/PIK3C2A/NRP1/HDAC7/STARD13/NOTCH1/SPRED1/MEF2C/CD40/FGFR1/DLL4/AKT3/KLF4/SP1/PRKD2/VASH1/PLK2/MAP2K5/ADAM17/ATP2B4/HIF1A/PLCG1/NF1/STAT5A/HDAC5/ABL1",39,"ACKR1+ endothelial"
"GO:0010810","regulation of cell-substrate adhesion","65/1899","223/17012",0.291479820627803,2.61119257952616,8.58498485781269,1.3859266780533e-13,3.85155623481859e-11,3.0803001957335e-11,"TEK/POSTN/LIMS2/FAM107A/ACVRL1/ADAM15/FZD4/KDR/PPM1F/SERPINE1/NRP1/PLPP3/ITGA5/DLC1/DISC1/CDH13/FERMT2/DAB2/RIN2/NOTCH1/TRIOBP/LEF1/PEAK1/DOCK1/TBCD/CARMIL1/GBP1/PTK2/WDPCP/ATXN3/ROCK2/MACF1/JAK2/PRKCE/NID1/EMP2/ARL2/CORO1C/PHLDB2/CRK/RREB1/SPRY4/LIMS1/DUSP22/CX3CL1/MAP4K4/HSD17B12/LIMCH1/PTK2B/RASA1/GSK3B/SLK/ANKRD28/NF1/MINK1/CLASP1/UTRN/NEDD9/ABL1/S100A10/DAPK3/RSU1/SMAD3/RAC1/CSF1",65,"ACKR1+ endothelial"
"GO:0001952","regulation of cell-matrix adhesion","44/1899","126/17012",0.349206349206349,3.1283298645068,8.49988172564616,1.43723283138891e-12,3.81258672908439e-10,3.04913415042029e-10,"TEK/POSTN/FAM107A/ACVRL1/ADAM15/KDR/PPM1F/SERPINE1/NRP1/PLPP3/DLC1/DISC1/CDH13/FERMT2/RIN2/LEF1/PEAK1/PTK2/WDPCP/ROCK2/MACF1/EMP2/CORO1C/PHLDB2/LIMS1/DUSP22/CX3CL1/MAP4K4/LIMCH1/PTK2B/RASA1/GSK3B/SLK/ANKRD28/NF1/MINK1/CLASP1/UTRN/ABL1/S100A10/DAPK3/SMAD3/RAC1/CSF1",44,"ACKR1+ endothelial"
"GO:0002064","epithelial cell development","62/1899","221/17012",0.280542986425339,2.51321605322163,8.02621630017265,3.21615884781762e-12,8.16065349385375e-10,6.52652097538825e-10,"PDE2A/RAPGEF3/ABCB1/PECAM1/ROBO4/NR5A2/CDH5/MET/HEG1/SOX18/DLL1/PODXL/ICAM1/KDR/PLCB1/MAGI1/ID1/CLDN5/RDX/NOTCH4/MYO1E/NOTCH1/EPAS1/LUZP1/LAMB2/IL6ST/TJP1/TNFRSF1A/MAGI2/IKBKB/RFX3/RARB/TJP2/RILPL1/ROCK2/PLEC/CLIC4/CLOCK/ASXL1/FLNB/PLOD3/MSN/AMOTL2/FER/HIF1A/RAB13/FRS2/GSK3B/ARID4B/ZDHHC21/AFDN/RAPGEF2/GPAT4/VIM/COL18A1/ATRX/RAC1/PDE4D/ADD1/RAPGEF1/YAP1/RAP1B",62,"ACKR1+ endothelial"
"GO:0048041","focal adhesion assembly","35/1899","88/17012",0.397727272727273,3.5629996648954,8.54457449789845,3.78769641686766e-12,9.21041512034987e-10,7.36607276859264e-10,"TEK/THSD1/FAM107A/ACVRL1/BCR/KDR/ACTN1/PPM1F/TAOK2/NRP1/ITGA2/DLC1/FERMT2/PEAK1/PTK2/WDPCP/ROCK2/MACF1/CORO1C/PHLDB2/CTTN/LIMS1/DUSP22/MAP4K4/LIMCH1/SLK/ANKRD28/PTPRK/CLASP1/ABL1/SORBS1/S100A10/DAPK3/SMAD3/RAC1",35,"ACKR1+ endothelial"
"GO:0051017","actin filament bundle assembly","51/1899","164/17012",0.310975609756098,2.78584364042693,8.14597817439721,4.02459379183849e-12,9.39501174766778e-10,7.51370478863658e-10,"TACR1/ARHGEF15/SHANK3/FAM171A1/RAPGEF3/MET/FAM107A/PDLIM1/SYNPO/ACTN1/FSCN1/PPM1F/NRP1/DPYSL3/SWAP70/DLC1/TNFAIP1/FERMT2/PXN/PLS3/PRKN/LUZP1/ARHGEF10/TJP1/PHACTR1/ARRB1/CARMIL1/MTSS1/ASAP3/ELN/S1PR1/CCDC88A/ROCK2/PHLDB2/LIMA1/CX3CL1/LIMCH1/ALMS1/MARCKS/CCN2/CLASP1/WASF2/SPIRE1/NEDD9/ABL1/SORBS1/S100A10/SMAD3/CUL3/RAC1/ADD1",51,"ACKR1+ endothelial"
"GO:0061572","actin filament bundle organization","51/1899","167/17012",0.305389221556886,2.73579854508992,7.99050286235857,8.62493365383504e-12,1.93596587706851e-09,1.54829780652245e-09,"TACR1/ARHGEF15/SHANK3/FAM171A1/RAPGEF3/MET/FAM107A/PDLIM1/SYNPO/ACTN1/FSCN1/PPM1F/NRP1/DPYSL3/SWAP70/DLC1/TNFAIP1/FERMT2/PXN/PLS3/PRKN/LUZP1/ARHGEF10/TJP1/PHACTR1/ARRB1/CARMIL1/MTSS1/ASAP3/ELN/S1PR1/CCDC88A/ROCK2/PHLDB2/LIMA1/CX3CL1/LIMCH1/ALMS1/MARCKS/CCN2/CLASP1/WASF2/SPIRE1/NEDD9/ABL1/SORBS1/S100A10/SMAD3/CUL3/RAC1/ADD1",51,"ACKR1+ endothelial"
"GO:0003007","heart morphogenesis","69/1899","270/17012",0.255555555555556,2.28936867357089,7.5702006577062,2.23350196239394e-11,4.82767313056705e-09,3.86095426949502e-09,"APLNR/TEK/CCM2L/ZFPM2/FLRT2/OLFM1/ENG/NOS3/HEG1/TGFBR3/BMPR2/SOX18/SOX17/DCHS1/ACVRL1/ADGRG6/DLL1/EPHB4/FOXC1/ADAM15/PLXND1/TGFBR2/TEAD2/NRP2/ROBO1/NEDD4/SNAI1/NRP1/DLC1/SPRY1/CLDN5/NOTCH1/MEF2C/INSR/DLL4/RYR2/EDN1/ELN/PTK2/S1PR1/FKBP1A/CHD7/EGLN1/RARB/PKD2/EXT1/ARL13B/EMP2/ASXL1/SAV1/SOS1/AHI1/HIF1A/ZMIZ1/APC/HES1/CTNNB1/ADAMTS1/ATF2/NPHP3/MIB1/CERT1/ARID2/SEC24B/PARVA/SMAD3/RAC1/YAP1/UBE4B",69,"ACKR1+ endothelial"
"GO:0001570","vasculogenesis","32/1899","81/17012",0.395061728395062,3.53912065479557,8.11963685910442,3.89889859623799e-11,8.12641864558748e-09,6.4991414946313e-09,"APLNR/TIE1/ZFPM2/RASIP1/ENG/EGFL7/RAMP2/HEG1/TGFBR3/SOX18/CD34/SOX17/TGFBR2/TEAD2/FZD4/KDR/NRP1/HDAC7/RIN2/MYO1E/NOTCH1/SPRED1/CAV1/ACKR3/QKI/EMP2/RASA1/ZMIZ1/CTNNB1/RAPGEF2/ITGAV/YAP1",32,"ACKR1+ endothelial"
"GO:0010595","positive regulation of endothelial cell migration","37/1899","107/17012",0.345794392523364,3.09776419463269,7.71601446663646,1.18544099888303e-10,2.38559781706253e-08,1.90789306317508e-08,"TEK/RHOJ/HDAC9/MET/NOS3/TGFBR3/FLT4/SASH1/VEGFC/JCAD/NRP2/GAB1/KDR/PIK3C2A/NRP1/PLPP3/HDAC7/BCAR1/RIN2/CD40/FGFR1/EDN1/AKT3/SP1/PRKD2/FOXP1/PLK2/ADAM17/PTK2B/HIF1A/PLCG1/ADGRA2/STAT5A/ABL1/BCAS3/SCARB1/RAC1",37,"ACKR1+ endothelial"
"GO:0001667","ameboidal-type cell migration","63/1899","245/17012",0.257142857142857,2.30358835477319,7.28530764035057,1.25148874530082e-10,2.4345627725252e-08,1.94705301637328e-08,"TACR1/AQP1/ITGB4/SEMA6A/HYAL2/BMPR2/SEMA6B/SOX17/PKN3/SASH1/PTPRG/LRP5/TGFBR2/PDLIM1/NRP2/SEMA3F/GJA1/PPM1F/SNAI1/NRP1/ITGA2/SRGAP2/SEMA6D/LAMA5/DAB2IP/DOCK1/ARSB/EDN1/PHACTR4/PRR5L/PML/PTK2/WDPCP/ENPP2/PLCG2/MACF1/NCKAP1/PLEC/PRKCE/MCC/SMURF2/CORO1C/AKAP12/AMOTL2/FER/SEMA4C/RREB1/MAP4K4/HIF1A/PLCG1/PKN2/AMOTL1/TNS1/RAB11A/PPARD/CLASP1/IQSEC1/WASF2/MMP2/APPL1/SMAD3/RAC1/ITGB1",63,"ACKR1+ endothelial"
"GO:0090049","regulation of cell migration involved in sprouting angiogenesis","21/1899","40/17012",0.525,4.70315955766193,8.31166388434107,1.44638002034585e-10,2.72292703185108e-08,2.1776736876786e-08,"MMRN1/RHOJ/MMRN2/HDAC9/TGFBR3/CARD10/JCAD/KDR/PIK3C2A/NRP1/HDAC7/STARD13/NOTCH1/SPRED1/DLL4/AKT3/KLF4/PLK2/MAP2K5/HDAC5/ABL1",21,"ACKR1+ endothelial"
